artist,country,city,latitude,longitude,address,state,state_pop
Animal Collective,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Beach House,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Cross My Heart,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
David Hasselhoff,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Lungfish,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Misery Index,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Panda Bear,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Pianos Become the Teeth,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Ponytail,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Pulling Teeth,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Ruiner,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
SR-71,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Swarm of the Lotus,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Trapped Under Ice,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
Wye Oak,United States,Baltimore,39.2908816,-76.610759,"Baltimore, Maryland, United States",Maryland,4797431
A Global Threat,United States,Bangor,44.8016255,-68.7713289,"Bangor, Penobscot County, Maine, 04401, United States",Maine,1231296
Duck Duck Goose,United States,Barstow,34.8986215,-117.0244313,"Barstow, San Bernardino County, California, United States",California,29950111
Mechina,United States,Batavia,41.8500284,-88.3125738,"Batavia, Batavia Township, Kane County, Illinois, 60510, United States",Illinois,11446979
Better Than Ezra,United States,Baton Rouge,30.4494155,-91.1869659,"Baton Rouge, East Baton Rouge Parish, Louisiana, United States",Louisiana,4219179
Thou,United States,Baton Rouge,30.4494155,-91.1869659,"Baton Rouge, East Baton Rouge Parish, Louisiana, United States",Louisiana,4219179
All Teeth,United States,Bay Area,37.7884969,-122.3558473,"San Francisco Bay Area, San Francisco, California, 94110, United States",California,29950111
Antagony,United States,Bay Area,37.7884969,-122.3558473,"San Francisco Bay Area, San Francisco, California, 94110, United States",California,29950111
Madonna,United States,Bay City,43.5962107,-83.8881711,"Bay City, Bay County, Michigan, 48708, United States",Michigan,9310462
See You Next Tuesday,United States,Bay City,43.5962107,-83.8881711,"Bay City, Bay County, Michigan, 48708, United States",Michigan,9310462
Indecision,United States,Bay Ridge,40.6320062,-74.0232101,"Bay Ridge, Brooklyn, Kings County, City of New York, New York, 11209, United States",New York,18002855
Blood Feast,United States,Bayonne,40.6687141,-74.1143091,"Bayonne, Hudson County, New Jersey, 07002, United States",New Jersey,7757158
Johnny Winter,United States,Beaumont,30.0829344,-94.0984277,"Beaumont, Jefferson County, Texas, United States",Texas,17044714
The Helio Sequence,United States,Beaverton,45.4871723,-122.80378,"Beaverton, Washington County, Oregon, United States",Oregon,2858547
Kimya Dawson,United States,Bedford Hills,41.2351255,-73.68630023574144,"Bedford Hills, Town of Bedford, Westchester County, New York, United States",New York,18002855
The Receiving End of Sirens,United States,Belchertown,42.2772732,-72.4007966,"Belchertown, Hampshire County, Massachusetts, 01007, United States",Massachusetts,6018664
Punchline,United States,Belle Vernon,40.1250725,-79.8664356,"Belle Vernon, Fayette County, Pennsylvania, United States",Pennsylvania,11895604
Sharon Van Etten,United States,Belleville,40.7937116,-74.1501438,"Belleville, Essex County, New Jersey, 07109, United States",New Jersey,7757158
Son Volt,United States,Belleville,38.5135805,-89.9841627,"Belleville, Saint Clair County, Illinois, United States",Illinois,11446979
Uncle Tupelo,United States,Belleville,38.5135805,-89.9841627,"Belleville, Saint Clair County, Illinois, United States",Illinois,11446979
Fifth Angel,United States,Bellevue,47.6144219,-122.192337,"Bellevue, King County, Washington, United States",Washington,4900780
Black Breath,United States,Bellingham,48.7544012,-122.478836,"Bellingham, Whatcom County, Washington, United States",Washington,4900780
Death Cab for Cutie,United States,Bellingham,48.7544012,-122.478836,"Bellingham, Whatcom County, Washington, United States",Washington,4900780
Idiot Pilot,United States,Bellingham,48.7544012,-122.478836,"Bellingham, Whatcom County, Washington, United States",Washington,4900780
Shook Ones,United States,Bellingham,48.7544012,-122.478836,"Bellingham, Whatcom County, Washington, United States",Washington,4900780
...Of Sinking Ships,United States,Belmont,35.2438272,-81.0377322,"Belmont, Gaston County, North Carolina, 28012, United States",North Carolina,6656986
Flyleaf,United States,Belton,31.0560132,-97.464453,"Belton, Bell County, Texas, United States",Texas,17044714
Dog Eat Dog,United States,Bergen County,40.9678345,-74.0563254,"Bergen County, New Jersey, United States",New Jersey,7757158
The Number Twelve Looks Like You,United States,Bergen County,40.9678345,-74.0563254,"Bergen County, New Jersey, United States",New Jersey,7757158
Revenant,United States,Bergenfield,40.9275987,-73.9973608,"Bergenfield, Bergen County, New Jersey, 07621, United States",New Jersey,7757158
Common Rider,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Country Joe And The Fish,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Crucifix,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Eddie Money,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Operation Ivy,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Rancid,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Robbie Basho,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Samiam,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Testament,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
The Morning Benders,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Trash Talk,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
We Are Scientists,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Why?,United States,Berkeley,37.8708393,-122.272863,"Berkeley, Alameda County, California, United States",California,29950111
Caspian,United States,Beverly,42.5489744,-70.8781883,"Beverly, Essex County, Massachusetts, United States",Massachusetts,6018664
Haste,United States,Birmingham,33.5206824,-86.8024326,"Birmingham, Jefferson County, Alabama, United States",Alabama,4048508
Maylene and the Sons of Disaster,United States,Birmingham,33.5206824,-86.8024326,"Birmingham, Jefferson County, Alabama, United States",Alabama,4048508
P.S. Eliot,United States,Birmingham,33.5206824,-86.8024326,"Birmingham, Jefferson County, Alabama, United States",Alabama,4048508
Remy Zero,United States,Birmingham,33.5206824,-86.8024326,"Birmingham, Jefferson County, Alabama, United States",Alabama,4048508
Wild Nothing,United States,Blacksburg,37.2296566,-80.4136767,"Blacksburg, Montgomery County, Virginia, United States",Virginia,6213526
The Banner,United States,Bloomfield,40.7934789,-74.1979277,"Bloomfield, Essex County, New Jersey, 07003, United States",New Jersey,7757158
David Lee Roth,United States,Bloomington,39.1670396,-86.5342881,"Bloomington, Monroe County, Indiana, United States",Indiana,5555097
Early Day Miners,United States,Bloomington,39.1670396,-86.5342881,"Bloomington, Monroe County, Indiana, United States",Indiana,5555097
Good Luck,United States,Bloomington,39.1670396,-86.5342881,"Bloomington, Monroe County, Indiana, United States",Indiana,5555097
Impetigo,United States,Bloomington,40.4797828,-88.9939147,"Bloomington, McLean County, Illinois, United States",Illinois,11446979
MX-80 Sound,United States,Bloomington,39.1670396,-86.5342881,"Bloomington, Monroe County, Indiana, United States",Indiana,5555097
Murder by Death,United States,Bloomington,39.1670396,-86.5342881,"Bloomington, Monroe County, Indiana, United States",Indiana,5555097
Enuff Z'Nuff,United States,Blue Island,41.6573014,-87.679871,"Blue Island, Calumet Township, Cook County, Illinois, 60406, United States",Illinois,11446979
Mest,United States,Blue Island,41.6573014,-87.679871,"Blue Island, Calumet Township, Cook County, Illinois, 60406, United States",Illinois,11446979
David Cook,United States,Blue Springs,39.017316,-94.282265,"Blue Springs, Jackson County, Missouri, United States",Missouri,5126370
Blitzkid,United States,Bluefield,37.2698395,-81.2223195,"Bluefield, Mercer County, West Virginia, 24701, United States",West Virginia,1792481
Dashboard Confessional,United States,Boca Raton,26.3586885,-80.0830984,"Boca Raton, Palm Beach County, Florida, United States",Florida,13018365
Built to Spill,United States,Boise,43.6166163,-116.200886,"Boise, Ada County, Idaho, United States",Idaho,1011882
Treepeople,United States,Boise,43.6166163,-116.200886,"Boise, Ada County, Idaho, United States",Idaho,1011882
'Til Tuesday,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Aerosmith,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
American Hi-Fi,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
American Nightmare,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Arms and Sleepers,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Bang Camaro,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Big D and the Kids Table,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Big Wreck,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Black My Heart,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Blood for Blood,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Boston,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Buffalo Tom,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Bury Your Dead,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Cerberus Shoal,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Death Before Dishonor,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Defeater,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Diecast,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Disappearer,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Doomriders,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Dream Theater,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Drop Nineteens,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Extreme,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Frank Black,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Gang Green,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Gozu,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Grief,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Helium,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
ISIS,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Ice Nine Kills,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
In My Eyes,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
James Taylor,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Junius,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Kane Roberts,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Karate,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Kayo Dot,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Lions Lions,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Mind Eraser,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Mission of Burma,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Moving Targets,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
New Lows,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Only Living Witness,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Overcast,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Pile,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Pixies,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Powerman 5000,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Ramallah,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Revocation,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Righteous Jams,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Shadows Fall,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Shipwreck A.D.,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Street Dogs,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Supermachiner,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Swirlies,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
That Handsome Devil,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Carrier,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Cars,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Click Five,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Dresden Dolls,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Effort,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Explosion,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Fun Years,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Hope Conspiracy,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Lemonheads,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Magnetic Fields,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Main Drag,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Mighty Mighty Bosstones,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
The Saddest Landscape,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Therefore I Am,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Ultimate Spinach,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Unearth,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Vanna,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Watchmaker,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Windmills By the Ocean,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
maudlin of the Well,United States,Boston,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Burn in Silence,United States,Boston Massachusetts,42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States",Massachusetts,6018664
Chairlift,United States,Boulder,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States",Colorado,3303862
Cage The Elephant,United States,Bowling Green,36.9903199,-86.4436018,"Bowling Green, Warren County, Kentucky, 42101, United States",Kentucky,3692584
We The Kings,United States,Bradenton,27.4989278,-82.5748194,"Bradenton, Manatee County, Florida, 34205, United States",Florida,13018365
A Rocket to the Moon,United States,Braintree,42.2205956,-71.0041229,"Braintree, Norfolk County, Massachusetts, 02184, United States",Massachusetts,6018664
Jerry's Kids,United States,Braintree,42.2205956,-71.0041229,"Braintree, Norfolk County, Massachusetts, 02184, United States",Massachusetts,6018664
Brandi Carlile,United States,Brandi Carlile,47.38804455,-122.04551747474903,"Brandi Carlile Stage, Southeast 237th Street, Wilderness Village, Maple Valley, King County, Washington, 98038, United States",Washington,4900780
Nasty Savage,United States,Brandon,27.937801,-82.2859247,"Brandon, Hillsborough County, Florida, United States",Florida,13018365
